id	type	language	accessRights	institutionID	institutionCode	basisOfRecord	occurrenceID	recordNumber	recordedBy	recordedByID	individualCount	sex	lifeStage	reproductiveCondition	establishmentMeans	occurrenceStatus	preparations	otherCatalogNumbers	occurrenceRemarks	organismRemarks	eventID	parentEventID	eventDate	eventTime	year	month	day	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventRemarks	continent	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	georeferencedBy	verbatimIdentification	identificationQualifier	identifiedBy	identifiedByID	dateIdentified	identificationRemarks	scientificName	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	taxonomicStatus
SDA:ART:PDEM:REG4741	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG4741	REG4741	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	2	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_12_TP	ZUQ_12	2022-06-08	10:51:00	2022	06	08	Bosque	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Lluvioso	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3133	3133	3133	GPS		4.5456639	-74.0735444	WGS84	71		4° 32' 44.390" N, 74° 4' 24.760" W	4° 32' 44.390" N	74° 4' 24.760" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 152		Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	https://orcid.org/0000-0003-0586-0838 | https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	2022-02-21/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Gryllidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Orthoptera | Gryllidae	Animalia	Arthropoda	Insecta	Orthoptera	Gryllidae					Familia	Morfotipo152.	Bolívar, 1878	Grillo	Válido
SDA:ART:PDEM:REG4742	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG4742	REG4742	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	1	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_12_TP	ZUQ_12	2022-06-08	10:51:00	2022	06	08	Bosque	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Lluvioso	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3133	3133	3133	GPS		4.5456639	-74.0735444	WGS84	71		4° 32' 44.390" N, 74° 4' 24.760" W	4° 32' 44.390" N	74° 4' 24.760" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 573		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2022-02-21/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Clubionidae	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Araneae | Clubionidae	Animalia	Arthropoda	Euchelicerata	Araneae	Clubionidae					Familia	Morfotipo573.	Wagner,1887	Araña de saco	Válido
SDA:ART:PDEM:REG4743	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG4743	REG4743	Jorge Humberto Garcia Concha	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2	3	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_12_TP	ZUQ_12	2022-06-08	10:51:00	2022	06	08	Bosque	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Lluvioso	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3133	3133	3133	GPS		4.5456639	-74.0735444	WGS84	71		4° 32' 44.390" N, 74° 4' 24.760" W	4° 32' 44.390" N	74° 4' 24.760" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 486		Jorge Humberto Garcia Concha | Maria del Pilar Urrego Salinas	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2 | https://orcid.org/0000-0003-0586-0838	2022-02-21/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Chrysomelidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Coleoptera | Chrysomelidae	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae					Familia	Morfotipo486.	Latreille, 1802	Escarabajo de las hojas	Válido
SDA:ART:PDEM:REG4744	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG4744	REG4744	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	1	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_17_TP	ZUQ_17	2022-06-08	8:10:00	2022	06	08	Bosque	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3456	3456	3456	GPS		4.5440189	-74.069015	WGS84	71		4° 32' 38.468" N, 74° 4' 8.454" W	4° 32' 38.468" N	74° 4' 8.454" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 77		Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	https://orcid.org/0000-0003-0586-0838 | https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	2022-02-21/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Acrididae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Orthoptera | Acrididae	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae					Familia	Morfotipo77.	Stål, 1878	Saltamontes	Válido
SDA:ART:PDEM:REG4745	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG4745	REG4745	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	1	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_17_TP	ZUQ_17	2022-06-08	8:10:00	2022	06	08	Bosque	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3456	3456	3456	GPS		4.5440189	-74.069015	WGS84	71		4° 32' 38.468" N, 74° 4' 8.454" W	4° 32' 38.468" N	74° 4' 8.454" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 180		Jorge Humberto Garcia Concha | Maria del Pilar Urrego Salinas	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2 | https://orcid.org/0000-0003-0586-0838	2022-02-21/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Nosodendridae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Coleoptera | Nosodendridae	Animalia	Arthropoda	Insecta	Coleoptera	Nosodendridae					Familia	Morfotipo180.	Erichson, 1846	Escarabajo	Válido
SDA:ART:PDEM:REG4746	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG4746	REG4746	Jorge Humberto Garcia Concha	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2	1	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_17_TP	ZUQ_17	2022-06-08	8:10:00	2022	06	08	Bosque	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3456	3456	3456	GPS		4.5440189	-74.069015	WGS84	71		4° 32' 38.468" N, 74° 4' 8.454" W	4° 32' 38.468" N	74° 4' 8.454" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 179		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2022-02-21/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Tomoceridae	Animalia | Arthropoda | Hexapoda | Collembola | NoAplica | Collembola | Tomoceridae	Animalia	Arthropoda	Collembola	Entomobryomorpha	Tomoceridae					Familia	Morfotipo179.	Schäffer, 1896	Colembolo	Válido
SDA:ART:PDEM:REG4747	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG4747	REG4747	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	3	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_18_TP	ZUQ_18	2022-06-08	9:57:00	2022	06	08	Bosque	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Lluvioso	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3091	3091	3091	GPS		4.5430339	-74.0759328	WGS84	71		4° 32' 34.922" N, 74° 4' 33.358" W	4° 32' 34.922" N	74° 4' 33.358" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 119		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2022-02-21/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Forficulidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Dermaptera | Forficulidae	Animalia	Arthropoda	Insecta	Dermaptera	Forficulidae					Familia	Morfotipo119.	Stephens, 1829	Tijereta	Válido
SDA:ART:PDEM:REG4748	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG4748	REG4748	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	5	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_18_TP	ZUQ_18	2022-06-08	9:57:00	2022	06	08	Bosque	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Lluvioso	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3091	3091	3091	GPS		4.5430339	-74.0759328	WGS84	71		4° 32' 34.922" N, 74° 4' 33.358" W	4° 32' 34.922" N	74° 4' 33.358" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 8		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2022-02-21/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Cosmetidae	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Opiliones | Cosmetidae	Animalia	Arthropoda	Euchelicerata	Opiliones	Cosmetidae					Familia	Morfotipo8.	Sundevall, 1833	Opilion	Válido
SDA:ART:PDEM:REG4749	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG4749	REG4749	Jorge Humberto Garcia Concha	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2	7	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_18_TP	ZUQ_18	2022-06-08	9:57:00	2022	06	08	Bosque	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Lluvioso	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3091	3091	3091	GPS		4.5430339	-74.0759328	WGS84	71		4° 32' 34.922" N, 74° 4' 33.358" W	4° 32' 34.922" N	74° 4' 33.358" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 79		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2022-02-21/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Cosmetidae	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Opiliones | Cosmetidae	Animalia	Arthropoda	Euchelicerata	Opiliones	Cosmetidae					Familia	Morfotipo79.	Sundevall, 1833	Opilion	Válido
SDA:ART:PDEM:REG4750	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG4750	REG4750	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	1	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_18_TP	ZUQ_18	2022-06-08	9:57:00	2022	06	08	Bosque	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Lluvioso	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3091	3091	3091	GPS		4.5430339	-74.0759328	WGS84	71		4° 32' 34.922" N, 74° 4' 33.358" W	4° 32' 34.922" N	74° 4' 33.358" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 45		Jorge Humberto Garcia Concha | Maria del Pilar Urrego Salinas	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2 | https://orcid.org/0000-0003-0586-0838	2022-02-21/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Carabidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Coleoptera | Carabidae	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae					Familia	Morfotipo45.	Latreille, 1802	Escarabajo de la tierra	Válido
SDA:ART:PDEM:REG4751	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG4751	REG4751	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	8	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_18_TP	ZUQ_18	2022-06-08	9:57:00	2022	06	08	Bosque	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Lluvioso	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3091	3091	3091	GPS		4.5430339	-74.0759328	WGS84	71		4° 32' 34.922" N, 74° 4' 33.358" W	4° 32' 34.922" N	74° 4' 33.358" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 41		Jorge Humberto Garcia Concha | Maria del Pilar Urrego Salinas	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2 | https://orcid.org/0000-0003-0586-0838	2022-02-21/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Blaberidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Blattodea | Blaberidae	Animalia	Arthropoda	Insecta	Blattodea	Blaberidae					Familia	Morfotipo41.	Saussure, 1864	Cucarachas Gigantes	Válido
SDA:ART:PDEM:REG4752	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG4752	REG4752	Jorge Humberto Garcia Concha	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2	13	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_19_TP	ZUQ_19	2022-06-08	10:21:00	2022	06	08	Bosque	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3104	3104	3104	GPS		4.5439775	-74.0752533	WGS84	71		4° 32' 38.319" N, 74° 4' 30.912" W	4° 32' 38.319" N	74° 4' 30.912" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 79		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2022-02-21/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Cosmetidae	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Opiliones | Cosmetidae	Animalia	Arthropoda	Euchelicerata	Opiliones	Cosmetidae					Familia	Morfotipo79.	Sundevall, 1833	Opilion	Válido
SDA:ART:PDEM:REG4753	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG4753	REG4753	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	4	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_19_TP	ZUQ_19	2022-06-08	10:21:00	2022	06	08	Bosque	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3104	3104	3104	GPS		4.5439775	-74.0752533	WGS84	71		4° 32' 38.319" N, 74° 4' 30.912" W	4° 32' 38.319" N	74° 4' 30.912" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 8		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2022-02-21/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Cosmetidae	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Opiliones | Cosmetidae	Animalia	Arthropoda	Euchelicerata	Opiliones	Cosmetidae					Familia	Morfotipo8.	Sundevall, 1833	Opilion	Válido
SDA:ART:PDEM:REG4754	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG4754	REG4754	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	1	Desconocido	Adulto	No reproductiva	Endémica	present	Colecta definitiva: Animal completo (ETOH)				ZUQ_19_TP	ZUQ_19	2022-06-08	10:21:00	2022	06	08	Bosque	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3104	3104	3104	GPS		4.5439775	-74.0752533	WGS84	71		4° 32' 38.319" N, 74° 4' 30.912" W	4° 32' 38.319" N	74° 4' 30.912" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	Rhaucus serripes		Cristian Camilo Gonzalez Aguas | Maria del Pilar Urrego Salinas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/ | https://orcid.org/0000-0003-0586-0838	2022-02-21/2022-09-30		Rhaucus serripes	Animalia | Arthropoda | Chelicerata | Euchelicerata | Arachnida | Opiliones | Cosmetidae | Rhaucus	Animalia	Arthropoda	Euchelicerata	Opiliones	Cosmetidae		Rhaucus	serripes		Especie		Simon, 1879	Opiliones	Válido
SDA:ART:PDEM:REG4755	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG4755	REG4755	Jorge Humberto Garcia Concha	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2	2	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_19_TP	ZUQ_19	2022-06-08	10:21:00	2022	06	08	Bosque	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3104	3104	3104	GPS		4.5439775	-74.0752533	WGS84	71		4° 32' 38.319" N, 74° 4' 30.912" W	4° 32' 38.319" N	74° 4' 30.912" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 45		Jorge Humberto Garcia Concha | Maria del Pilar Urrego Salinas	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2 | https://orcid.org/0000-0003-0586-0838	2022-02-21/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Carabidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Coleoptera | Carabidae	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae					Familia	Morfotipo45.	Latreille, 1802	Escarabajo de la tierra	Válido
SDA:ART:PDEM:REG4756	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG4756	REG4756	Cristian Camilo Gonzalez Aguas	https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	3	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_19_TP	ZUQ_19	2022-06-08	10:21:00	2022	06	08	Bosque	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3104	3104	3104	GPS		4.5439775	-74.0752533	WGS84	71		4° 32' 38.319" N, 74° 4' 30.912" W	4° 32' 38.319" N	74° 4' 30.912" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 41		Jorge Humberto Garcia Concha | Maria del Pilar Urrego Salinas	https://www.linkedin.com/mwlite/in/jorge-humberto-garcia-concha-2a98351b2 | https://orcid.org/0000-0003-0586-0838	2022-02-21/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Blaberidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Blattodea | Blaberidae	Animalia	Arthropoda	Insecta	Blattodea	Blaberidae					Familia	Morfotipo41.	Saussure, 1864	Cucarachas Gigantes	Válido
SDA:ART:PDEM:REG4757	Event	es	Solo para uso no comercial	899.999.061-9	Secretaría Distrital de Ambiente (SDA)	HumanObservation	SDA:ART:PDEM:REG4757	REG4757	Maria del Pilar Urrego Salinas	https://orcid.org/0000-0003-0586-0838	1	Desconocido	Adulto	No reproductiva		present	Colecta definitiva: Animal completo (ETOH)				ZUQ_19_TP	ZUQ_19	2022-06-08	10:21:00	2022	06	08	Bosque	Trampas de caída “Pitfall	5	Trampas de caida	Transecto de 8 metros con 5 trampas de caida	Soleado	América del Sur	Colombia	CO	Bogotá, D.C.	Bogotá, D.C.	Bogotá, Distrito Capital	Parque Distrital Ecológico de Montaña Serranía de Zuqué	PDEM Serranía de Zuqué	3104	3104	3104	GPS		4.5439775	-74.0752533	WGS84	71		4° 32' 38.319" N, 74° 4' 30.912" W	4° 32' 38.319" N	74° 4' 30.912" W	Grados, minutos, segundos	WGS84	Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	MF 152		Maria del Pilar Urrego Salinas | Cristian Camilo Gonzalez Aguas	https://orcid.org/0000-0003-0586-0838 | https://www.linkedin.com/in/cristian-camilo-gonzalez-aguas/	2022-02-21/2022-09-30	A nivel de familia por dificultad en las determinaciones. Se requiere de un especialista	Gryllidae	Animalia | Arthropoda | Hexapoda | Insecta | Pterygota | Orthoptera | Gryllidae	Animalia	Arthropoda	Insecta	Orthoptera	Gryllidae					Familia	Morfotipo152.	Bolívar, 1878	Grillo	Válido
